UniversalMessageId,SenderUserId,SenderScreenName,SenderListedName,Sender Followers Count,SenderInfluencerScore,OriginalAuthor,OriginalAuthorProfileLink,Message,MessageType,CreatedTime,Language,MediaTypeList,Permalink,Retweets,Tweet Generator,Favorites,Spam,Sentiment,Location,Country,State,City,Latitude,Longitude,Vader,TextBlob,Number_Words,LH_positive,LH_negative,OF_positive,OF_negative,Eastern Time,Day,cleaned
TWITTER_8_1228113810403274752,182431397,bondegf,Frankie McMahon,24,51,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,28:44.3,English,VIDEO,https://twitter.com/show/status/1228113810403274752,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,28:44.3,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1302326036391243776,205974700,Emodemiologist,Mz Cozzie,937,74,,,"RT @djstephfloss A lack of trust in government and many don’t understand how it directly impacts our communities.

But please complete the Census at my2020cenus.gov and encourage your family and friends to do the same. ☺️",Twitter Retweet,21:37.8,English,LINK,https://twitter.com/Emodemiologist/status/1302326036391243776,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Washington,,47.50012,-120.50147,0.952,0.116666667,37,2,1,0,0,21:37.8,9/5/2020,rt djstephfloss lack govern mani don’t understand directli impact commun pleas complet my2020cenu gov encourag famili friend ☺️
TWITTER_8_1228084647101288448,16179434,Sonja_Ann,Sonja,5953,83,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,32:51.2,English,VIDEO,https://twitter.com/show/status/1228084647101288448,,Twitter for iPhone,,FALSE,NEUTRAL,"Arlington, Virginia, United States",United States,Virginia,Arlington,38.88101,-77.10428,-0.3346,0,44,1,3,0,0,32:51.2,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228049534665752578,22937107,seller11,Stephanie Eller,118,66,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,13:19.8,English,VIDEO,https://twitter.com/show/status/1228049534665752578,,Twitter Web App,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,13:19.8,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228106801557594113,419124970,djbee28,Deborah Bee🐝,373,63,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,00:53.3,English,VIDEO,https://twitter.com/show/status/1228106801557594113,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,00:53.3,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228362356201328640,1.19E+18,PatrickChicago1,Biden or Bust,1352,65,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,56:22.2,English,VIDEO,https://twitter.com/show/status/1228362356201328640,,Twitter for iPhone,,FALSE,NEUTRAL,"Chicago, Illinois, United States",United States,Illinois,Chicago,41.85003,-87.65005,-0.3346,0,44,1,3,0,0,56:22.2,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1292936059316125697,3939852072,blainekell6,Blaine Kelley 🌊🇺🇸🇬🇧🇺🇸🇦🇺,12864,85,,,"RT @StormMela The attacks on the Postal Service echo the attacks on the press and the deliberate bungling of the census.

All constitutional institutions are under attack by Putin’s puppet and his complicit Republican sycophants.

None of them are worthy of respect or trust. pic.twitter.com/6hfo405pd8",Twitter Retweet,29:12.8,English,PHOTO,https://www.twitter.com/blainekell6/status/1292936059316125697,,Twitter for Android,,FALSE,NEGATIVE,,Unknown,,,,,0.1027,0.083333333,49,3,6,1,0,29:12.8,8/10/2020,rt stormmela attack postal servic echo attack press deliber bungl constitut institut attack putin’ puppet complicit republican sycoph none worthi respect pic twitter com 6hfo405pd8
TWITTER_8_1228672213693411328,416772964,robbirn1,Dr. Robbi “not holding my vote hostage”ever!,237,57,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,27:38.0,English,VIDEO,https://twitter.com/show/status/1228672213693411328,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Pennsylvania,,40.27245,-76.90567,-0.3346,0,44,1,3,0,0,27:38.0,2/15/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1243912136310456326,1.12E+18,Yummiestfish,Honko Buttske,31,43,,,"@informationplz_ @BecomingElliott @Doby_Lot The latest census shows that around 45% of rental properties declare they're owned by companies, trusts, or estates already. The last 55% is ""individual investors"" which is anything from Little Ol' Joe Shmoe to domestic middlemen representing foreign investors to dodge taxes.",Twitter Reply,45:38.7,English,,https://twitter.com/show/status/1243912136310456326,,Twitter Web App,0,FALSE,NEUTRAL,,Unknown,,,,,0.4767,0.21875,46,0,0,0,1,45:38.7,3/28/2020,informationplz becomingelliott dobi lot latest show around 45 rental properti declar own compani trust estat alreadi last 55 individu investor anyth littl ol joe shmoe domest middlemen repres foreign investor dodg tax
TWITTER_8_1228328447300263936,1.22E+18,daa1184,D Ann,22,44,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,41:37.7,English,VIDEO,https://twitter.com/show/status/1228328447300263936,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Michigan,,44.25029,-85.50033,-0.3346,0,44,1,3,0,0,41:37.7,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1237156054351245312,1.07E+18,swetab_sht,Sweta Bisht,86,37,,,@infowetrust @uscensusbureau How do we better represent Census Data? Any examples/guidelines/resources?,Twitter Reply,19:23.3,English,,https://twitter.com/swetab_sht/status/1237156054351245312,,Twitter Web App,0,FALSE,NEUTRAL,,Unknown,,,,,0.504,0.25,13,1,0,0,0,19:23.3,3/9/2020,infowetrust uscensusbureau better repres data exampl guidelin resourc
TWITTER_4_1230230360409149442,1.07E+18,ShoppeChristian,MyChristianShoppe,5,38,,,"RNS: RT @AMBankstw: While speakers at interfaith census summit cited ways they are encouraging participation in the count, issues of trust and safety were on the minds of some of the attendees. My @RNS story: religionnews.com/2020/02/19/cen…",Twitter Mention,39:09.2,English,LINK,https://twitter.com/show/status/1230230360409149442,,IFTTT,,FALSE,NEUTRAL,,Unknown,,,,,0.8591,0,41,2,1,1,0,39:09.2,2/19/2020,rn rt ambankstw speaker interfaith summit cite way encourag particip count issu safeti mind attende rn stori religionnew com 2020 02 19 cen…
TWITTER_8_1296183860754108417,65073830,NYCHealthSystem,NYC Health + Hospitals,29329,72,,,"RT @JulieMenin ATTN Building managers & workers and co-ops & condos:
 
Census takers MUST be let in. 

Dozens of complaints that they don’t have access.

They are trusted, trained & are the now the key to billions for NYC + our political future.

Remember: census completion is required by law. pic.twitter.com/D3Y1FOL4XN",Twitter Retweet,34:49.0,English,PHOTO,https://www.twitter.com/NYCHealthSystem/status/1296183860754108417,,Twitter Web App,,FALSE,NEUTRAL,,United States,New York,,43.00035,-75.4999,0.1027,0,52,1,1,1,0,34:49.0,8/19/2020,rt juliemenin attn build manag worker co op condo taker must let dozen complaint don’t access trust train key billion nyc polit futur rememb complet requir law pic twitter com d3y1fol4xn
TWITTER_7_1258501202767208448,363848170,rrfosho72,Dr. AssBurger,1513,70,,,@geeathugg Mmmmk. I’ve only lived my whole life in Texas. And * checks skin and census am Mexican. Trust me. Houston is the most diverse culinary city behind maybe NY city. 😂😂😂,Twitter Reply,57:23.2,English,,https://www.twitter.com/rrfosho72/status/1258501202767208448,,,2,FALSE,NEUTRAL,,United States,Texas,,31.25044,-99.25061,0.5106,0.022222222,31,1,0,0,0,57:23.2,5/7/2020,geeathugg mmmmk i’v live whole life texa check skin mexican houston divers culinari citi behind mayb ny citi 😂😂😂
TWITTER_4_1230165548715171841,17849966,latinojustice,latinojustice,10902,69,,,We appreciate @NYCommTrust support of our work to ensure Latinxs are counted in #Census2020 and ensuring that community voices are heard in #redistricting. Follow LJP Census + Redistricting experts @LJCartagena + @JorgeVasquezNYC for updates on how to make sure #LatinxVoicesCount,Twitter Mention,21:36.8,English,,https://twitter.com/show/status/1230165548715171841,2,Twitter Web App,0,FALSE,POSITIVE,,United States,New York,,43.00035,-75.4999,0.886,0.25,38,3,0,1,0,21:36.8,2/19/2020,appreci nycommtrust support work ensur latinx count census2020 ensur commun voic heard redistrict follow ljp redistrict expert ljcartagena jorgevasqueznyc updat make sure latinxvoicescount
TWITTER_8_1235986165867728897,27432492,TA_Morris,Tony (Silverback King) Morris,384,71,MadisonSiriusXM,https://twitter.com/Joe Madison,"RT @MadisonSiriusXM Make sure you're counted in the #2020Census!! Click the link to listen to my complete conversation with Michael C. Cook of the @uscensusbureau and be sure to go to their Trust and Safety page if you have ANY concerns.

soundcloud.com/siriusxm-news-…",Twitter Retweet,50:40.1,English,LINK,https://twitter.com/show/status/1235986165867728897,,Twitter for Android,,FALSE,NEUTRAL,"DeSoto, Texas, United States",United States,Texas,DeSoto,32.58986,-96.85695,0.8829,0.360416667,46,1,1,2,0,50:40.1,3/6/2020,rt madisonsiriusxm make sure count 2020censu click link listen complet convers michael c cook uscensusbureau sure go safeti page concern soundcloud com siriusxm news …
TWITTER_8_1238193109579845634,101583613,aecfkidscount,aecfkidscount,29619,59,ChildrensTrustS,https://twitter.com/Children’s Trust of South Carolina,"RT @ChildrensTrustS Count everyone under your roof, including the kids. When the 2020 U.S. Census arrives, please make sure that South Carolina's children are not undercounted so that our state gets the proper amount of crucial federal funding for family programs & services. scchildren.org/census/",Twitter Retweet,00:16.5,English,LINK,https://twitter.com/show/status/1238193109579845634,,Sprout Social,,FALSE,NEUTRAL,"Baltimore, Maryland, United States",United States,Maryland,Baltimore,39.29038,-76.61219,0.5574,0.055555556,47,1,0,2,0,00:16.5,3/12/2020,rt childrenstrust count everyon roof includ kid 2020 u arriv pleas make sure south carolina children undercount state get proper amount crucial feder fund famili program servic scchildren org
TWITTER_8_1254904901420716033,531719699,BobWeescot,Bob McDougall,1679,69,,,"RT @jimmyraynes I can't trust them with the census.
I can't trust them with Centrelink debt.
I can't trust them Medicare data.
I can't trust them to respect a journalist's privacy.
I can't trust them to not bug unionists.
Why the hell would I trust this government with #covidsafe?",Twitter Retweet,46:58.2,English,,https://www.twitter.com/BobWeescot/status/1254904901420716033,,,,FALSE,NEGATIVE,,Unknown,,,,,-0.9596,0,55,7,3,0,0,46:58.2,4/27/2020,rt jimmyrayn centrelink debt medicar data respect journalist privaci bug unionist hell would govern covidsaf
TWITTER_8_1228137135783346178,3271823850,nana56309,Nasty Nana,406,62,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,01:25.5,English,VIDEO,https://twitter.com/show/status/1228137135783346178,,Twitter for iPad,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,01:25.5,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
